percent_on,total_on,av_B,max_B,min_B,av_melt,tOff,av_vol
0.0001685266170086613,1002269.6890911987,56.21031894055289,56.23948105980657,56.199636456604274,0.0009976911992490417,503.65226130653264,141319.84400538768
0.00018179374010259103,1031583.8753549088,54.27070474325063,54.303530807922456,54.260152327484995,0.0011345159765897995,501.98637469586373,140262.65694395528
0.0001984760305686564,1040004.0641587838,52.57340463472809,52.60159977794486,52.56339984152532,0.0012213957303521049,502.1738290680831,138371.75207305123
0.00020613394930162255,1091812.2505957128,51.07049489398626,51.096351534149726,51.0607583963686,0.0013348729010153443,501.9816091954023,134713.2794503592
0.00023195558463959877,1051214.4383505974,49.725772951162334,49.74894222774748,49.71642491980441,0.0014259360212233933,504.4203454894434,137103.43676024984
0.00025330098493300145,1036901.6264820345,48.51269906207623,48.54100216292585,48.503342102758836,0.0015755741047782268,490.72361571225747,137642.0112861106
0.000287782738596896,978500.8159564479,47.409667129423525,47.43490129599904,47.40060916861067,0.0016721831623233022,496.4474885844749,142443.14755203587
0.00029264019597545813,1025208.0001707004,46.405942495084254,54.94990169234521,46.39177771258944,0.001810603923268322,502.0592556317336,140584.70948758372
0.00031098900796618946,1025114.1879924418,45.47213704207749,45.49808970505377,45.46369211944057,0.0018395801752789103,491.8958733205374,136251.3254999572
0.0003363249820540144,1003806.376051614,44.614048475444676,44.63774883183864,44.6056809758207,0.001969691723519627,501.1497753369945,139938.84955303717
6.625123795218295e-05,2548628.68849806,56.20422428732875,56.220556580810126,56.19963640379615,0.00042855280632854106,507.89697090474294,58055.268108252625
7.872032502894277e-05,2383415.8762327265,54.26502500613817,55.53856452946236,54.260152391212124,0.0004878400219869536,501.3491796381994,60476.71268354396
8.913512452260552e-05,2315002.0634799716,52.56773687715418,52.587174891082796,52.56339974582228,0.0005295047400522871,492.97274275979555,60514.52971355826
9.379254065143658e-05,2400569.2515548924,51.06500080700385,51.08128259058967,51.06075836551434,0.0005816468331517709,499.7017069109076,59956.186860235124
0.00010283939665830692,2372212.4395689606,49.72051462395633,49.737240877529665,49.716424948107075,0.0006237711481222234,500.2551665963728,60117.857683932525
0.00011377574123216057,2308240.6262178817,48.50746895503706,48.526430179575236,48.503341997684515,0.0006949504847582068,495.22377172280625,61611.66741450091
0.00011565250166397525,2433032.8138633217,47.40518043103347,49.905717380987184,47.40060909051084,0.000724475621920274,505.09238115009344,59763.949517488276
0.00012808711771850764,2343659.0019252636,46.39575889189439,46.41320998458733,46.39177766104865,0.0008009405722295653,499.71343283582087,61637.587039081314
0.00013247335838045674,2407414.189182428,45.467443320473365,45.48276891102172,45.4636920600314,0.0008177390837275914,499.1521874352063,59615.46569380403
0.0001476079387203704,2287799.3769735,44.60946959847874,44.63207308571843,44.60568096081447,0.0008914924768764676,497.13081269013475,61986.50485811362
4.884749910113214e-05,3456937.688627617,56.202817830683344,56.25581562869714,56.19963641013006,0.0002954728970042128,502.0967320261438,41273.68679450021
5.3929555535881984e-05,3479216.876326198,54.263149684189926,54.28167267247015,54.26015234606809,0.00032161916310115046,496.8177923746966,40513.105800123914
6.000115639278531e-05,3439747.063888017,52.56639076958662,52.5830881550479,52.56339970925093,0.00036477342087658,502.37257192931213,41587.50084109051
6.573379742531117e-05,3425619.2517896183,51.06826294029099,76.78269673181543,51.06075832154916,0.00039875856552750995,491.33921399885253,41216.94585639081
6.721054786523862e-05,3629556.439444767,49.71921276815228,50.02393524351492,49.71642495864871,0.0004148715591885836,496.51901504787963,39432.346843213825
7.509461081543272e-05,3498609.62726729,48.506058067591624,48.51969251193961,48.503341978522606,0.0004573933293084315,499.5155625356939,40802.36299544805
