percent_on,total_on,av_B,max_B,min_B,av_melt,tOff,av_vol
0.00023667169404159816,1013597.3988981349,47.69289173572279,68.60339198855705,38.63149522682279,0.0014053298973250093,509.34422110552765,140722.12768014372
0.0026407551068734453,1088281.7388555983,20.85187678388128,30.372635212333112,16.87385977685298,0.016689230891986286,509.48174157303373,134841.20496073633
0.005230606601565403,1058366.3589806417,16.674692320024562,24.73687838352112,13.584142824021658,0.031651789960885475,496.16080637599623,133986.29614017197
0.00816489361949898,994372.1894314482,14.714650304004127,20.222125364619295,11.924729750517992,0.04781474172494737,491.0079012345679,139723.42957443488
0.010178698887244604,1078932.8213230767,13.353509544419106,20.513975644001302,10.861021661250316,0.06250502167224177,497.84171665897554,132566.4376391694
0.012583986663114053,1057444.0686205646,12.535538346302053,17.964314727046062,10.097460790731272,0.0791133297057683,513.2577669902913,139118.4515454473
0.016371867841080634,980561.5362388137,11.779212344173168,16.518879617701824,9.511519812502947,0.09572822827280181,491.1828657314629,141600.2121295362
0.018190749667190607,1037023.642374774,11.118816822334443,15.843601016802005,9.04155892262168,0.10904183512946687,502.8297769156159,137173.86091804825
0.019803622077110557,1092614.377222027,10.652201231804924,14.798588951269211,8.652564569705865,0.12543607073926114,505.505784359093,133893.6322421302
0.023729715607424016,1004087.2670529205,10.308688513556254,14.639121582726679,8.322903344446816,0.14182562673929416,496.7090549233053,140522.6810675383
0.0001184086029000691,2291891.7137969616,46.5004861612682,66.87240264381498,38.63149522682279,0.0007154750746874316,499.2134611195818,62039.94869306353
0.0014085120838055593,2355518.177758164,20.205610434976155,29.62546967207731,16.87385977685298,0.008640041190093824,503.4163282752725,61056.14239449833
0.0027255817442830084,2305529.8391004014,16.318226681260626,24.86435242718559,13.584142824021658,0.01642422906521636,497.189346560276,61464.90068308355
0.003908895966647591,2381347.084380133,14.301193195055609,20.681384372072017,11.924729750517992,0.02442518502577142,499.31935416229817,60612.78915190583
0.005313470376427134,2318290.181662042,13.025442750601123,19.209436757043278,10.861021661250316,0.03231418206774168,505.3775888380205,61930.280112505076
0.0066064121900265916,2326953.7281547543,12.097850811267621,17.82386364835228,10.097460790731272,0.04023244039599425,493.48886532343585,60921.9139581918
0.007350492589747264,2496409.4983951775,11.39639901186364,16.71654713088257,9.511519812502947,0.046256212550865726,494.3021782178218,57671.84704895429
0.009157132071808108,2330257.3847463327,10.856357815880028,15.508484482104075,9.04155892262168,0.05593309209286586,496.07068341494573,61113.16270877303
0.009762085567681603,2520504.053762464,10.342639925576988,14.486546866569052,8.652564569705865,0.06227632560495457,509.86405017196034,58469.8848426377
0.011451892411676583,2359391.1949412213,9.993650516612545,14.987791389128832,8.322903344446814,0.07075018099377808,498.4409465455314,60807.9842053516
8.549548898314484e-05,3549473.034639335,45.27409675064059,66.31541161150079,38.63149522682279,0.0005342674871989055,500.3481815618833,40711.63610325006
0.0010461319904037614,3458854.184180128,19.793609513752266,29.14348079179335,16.87385977685298,0.0063347654275432925,496.5998564249821,41021.48827925625
0.0020878216422264323,3352184.987643657,15.890741067747216,23.25597622806851,13.584142824021658,0.012242022679637882,487.1552099985467,41285.990517057064
0.00301656369185225,3399862.5590195297,14.002355666209825,21.153741214364842,11.924729750517992,0.018030769959258397,494.0793489318413,41376.80404969742
0.0039373688204898324,3488834.3682766086,12.720886718950844,18.640838458398328,10.861021661250316,0.023799077722636265,496.7530969671081,40659.12591652048
0.0046967727017920334,3627601.38019136,11.791707651137246,17.731852016929544,10.097460790731272,0.028991014353353516,492.522878479294,39272.761976175585
0.005825335750675922,3465160.8572542365,11.171994422429265,16.51361463835504,9.511519812502947,0.03514227963719694,499.92194488529793,41027.18127635282
0.00666169736873781,3519047.4282899504,10.617206304020955,15.636378487205434,9.04155892262168,0.041294396676946864,501.6842030225264,40977.81517162018
0.007861950296580397,3446783.984443694,10.142842021010813,14.909682313324884,8.652564569705863,0.0475828698309845,494.05289564220186,41042.377382227016
0.008784953621589667,3464815.382424421,9.737465220313148,14.15745771519013,8.322903344446816,0.05325094898874887,494.78877463581836,40911.85456583854
7.890707893345338e-05,4018084.1705528405,44.8038203042791,66.01348788545154,38.63149522682279,0.0004821400316409261,496.6111729081696,35454.55251917541
0.0009705231467900916,3860791.469874879,19.632792788664748,28.49528200279226,16.87385977685298,0.005733722243983619,499.4507115135834,36459.51925159718
0.001804704265527534,4012807.419306667,15.781408527924889,22.94186888486602,13.584142824021658,0.011131156880361634,499.9046966488103,35783.52823610752
0.00257591398763371,4149141.878326012,13.84672699716233,20.281055596916296,11.924729750517992,0.01578005699255393,498.3825825825826,34441.79133331255
0.003401493261914035,4148447.109148888,12.610867662525937,18.76024811529907,10.861021661250316,0.021136780840588253,497.5777857742593,34647.30742462537
0.004173721723469104,4218148.05376164,11.71052361691177,17.018252250887237,10.097460790731272,0.026062733034483875,496.34878795010593,34099.06031832573
0.005233622166717482,3992870.9717802764,11.090908043819079,16.527335954420582,9.511519812502947,0.03219408107649355,501.21290484559375,35972.208738862086
0.0057920835516605445,4199006.209948011,10.514483484319621,15.569516141636429,9.04155892262168,0.03595121182847058,497.36590855247573,34198.10995081591
0.007011817496443104,3957037.460244977,10.08079307349812,15.17089745389032,8.652564569705865,0.0414924846685007,501.87214611872145,35691.329553039635
0.00772116140847028,4053926.0101706376,9.665489575320665,14.163092176596752,8.322903344446816,0.04771496503433453,501.5606285572878,35524.05798223551
7.362229491832044e-05,4336532.192654523,44.78873372607451,66.50968324836107,38.63149522682279,0.0004527303630323345,498.6808877644894,33020.6541886077
0.0008479375731870939,4482107.005469362,19.554441397032146,29.104336742744774,16.87385977685298,0.005302102311638648,499.78467885816235,32229.17962072978
0.0016775392849500618,4383808.540110443,15.721372990556091,23.17310739776443,13.58414282402166,0.0102025680406976,501.2847341337907,32596.584071053312
0.0025437517446475085,4264079.467595844,13.801704105555073,20.52030301414525,11.924729750517992,0.01539639401705115,498.53513387115635,33344.271908563256
0.0034249149019418587,4189837.498368847,12.577647388780994,18.516554599482504,10.861021661250316,0.02059686649185909,498.357797073867,33830.47905666349
0.0041999451679035175,4257084.795227143,11.671003356539815,16.822257460974477,10.097460790731272,0.025307180063792983,497.360205631499,33289.72012967826
0.004761093104464959,4504143.446463037,11.006049205700647,15.960901638879205,9.511519812502947,0.03028049464060465,503.45729935166554,32447.190296657493
0.005788414017750237,4300237.9155743,10.481072331061952,15.329840565422664,9.04155892262168,0.035342265270724635,500.5807916181607,33263.13164663729
0.0065578111452452665,4327331.77824564,10.02631850443628,14.85163700307883,8.652564569705865,0.04001949593083239,500.35245143385754,33039.41453106315
0.0073383805180654155,4355939.655427052,9.622423562446016,15.302823135729971,8.322903344446814,0.0448702171606602,497.3304407398949,32743.633444053215
0.00017873007876781057,1348240.4097111472,47.74207073203648,71.92865206194709,38.63149522682279,0.0014481437177020343,660.5771680548751,140421.48195107564
0.0020324650610375077,1412293.7043761027,20.866669031388653,31.347097355319697,16.87385977685298,0.016964761288815976,686.5653864851726,138796.97695241918
0.0038460878959304607,1429582.983018072,16.783316397634014,23.539725776620323,13.58414282402166,0.03213501932912894,665.2061423918101,134804.36365822348
0.005866264072012514,1433141.0718397987,14.647857760974222,20.92853447010925,11.924729750517992,0.04831714930953637,654.9620658135283,132503.96203115286
0.007818791657080451,1364116.6574394056,13.487682096532973,18.565930595454333,10.861021661250316,0.06379033457219904,666.0205078125,139819.40397038238
0.009883447314821983,1349290.3564014973,12.450324910436645,18.36029424257486,10.097460790731272,0.07858361903294975,657.8044856167724,138861.5553999488
0.012403659619810195,1293390.4277462147,11.734723776339608,16.5603055860498,9.511519812502947,0.09300159200744794,660.1480347115876,141244.83477836047
0.013795137994510386,1338897.7027857045,11.266067627612985,15.36290140926712,9.04155892262168,0.11228132869581604,650.4922254616132,140436.11893797742
0.016242628505099443,1318439.149173067,10.679278307918377,15.820074733445917,8.652564569705865,0.12328680084396972,665.4341241797072,139906.67013498853
0.01714343697224008,1428421.8806047984,10.250353723671513,14.790609715527836,8.322903344446816,0.14073597976963798,663.6510223048327,133755.14042260032
8.717365097011275e-05,3145913.742407858,46.33742856118995,70.25546745752327,38.63149522682279,0.0007247378080410768,661.044547173776,60899.46222192384
0.0010397062309693739,3133411.578275424,20.250036105722156,29.054245375491018,16.87385977685298,0.008481717110451824,669.6685189142979,61061.03993452229
0.0020010346099922477,3137039.7732515936,16.310321772382814,24.058805545125253,13.584142824021658,0.016432788374865615,665.459694526941,60946.0400751976
0.0030620430438404993,3051563.4401860526,14.310438183827756,20.555087804005055,11.924729750517992,0.024844505729485992,672.2780348094294,62677.71283544108
0.004150798303006343,2945981.281741054,13.058448305486351,18.05236267529566,10.861021661250316,0.03231547067901487,666.7856496152106,63400.077462868736
0.004971446355652315,3109524.5883468273,12.092289634934726,18.1402621924329,10.097460790731272,0.04009033890702307,661.7088742285592,60791.709876616995
0.006035325472078123,2984594.1299697673,11.465549517476074,16.845794758424844,9.511519812502947,0.046847846492643286,658.9565025391919,62108.960087051295
0.00688763261054075,3152299.1187820802,10.787106190833438,15.35335674926944,9.04155892262168,0.055444019940506635,663.8757371524853,60019.26089563702
0.007679664630094064,3180061.2180365766,10.385700385075294,15.649049031472751,8.652564569705865,0.06455671069968098,660.8098503740648,60508.30805616284
0.008723148816628315,3120085.1696725553,9.996800602533797,14.293200784372607,8.322903344446816,0.07200255887727196,667.1969632164243,61506.849040297144
6.454018883910829e-05,4721158.047044319,45.15685612867249,67.03472843669512,38.63149522682279,0.0005240874301608478,664.2964682707191,40246.36859809117
0.0007764821088624864,4663571.211796073,19.8045122037769,29.431754461803997,16.87385977685298,0.006230522383630077,659.9964619303707,40380.45196034442
0.0014975802383036673,4612109.070034016,15.94879594311431,23.254645635309643,13.584142824021658,0.01227257178426445,664.5590778097983,41388.46463000428
0.002233023906574027,4601364.749574885,13.991044391533219,20.73106979322438,11.924729750517992,0.018013600085322126,665.4992768296211,41213.16744737988
0.0028955927116503088,4725367.827406402,12.749915380551816,19.051885986737695,10.861021661250316,0.023684854839717554,674.1662148666001,40675.37625702675
0.0036098556818939527,4668340.520355531,11.843372446861748,17.456842905405598,10.097460790731272,0.029559788725523832,666.025395919532,40924.9055369593
0.004175841764673163,4919761.441452987,11.08642852828044,15.778962998978422,9.511519812502947,0.03491527073325621,668.9632852869187,39286.43102449425
0.004919470068012095,4832163.716847669,10.579005319524606,15.494494143527278,9.04155892262168,0.040607592703734555,668.7786851211073,39763.90534769775
0.005654072336116552,4775358.002195771,10.141440727375091,14.811956535296106,8.652564569705865,0.04761943487701569,667.3777777777777,40547.17775041818
0.006393354588638922,4724301.041317407,9.756321074462765,14.1833531312055,8.322903344446814,0.053458640248881924,660.606768284156,40636.551175115404
5.810579689720099e-05,5424747.152092557,44.87544103799493,65.48582970636686,38.631495226822786,0.000472082157013868,656.1132075471698,34811.42661797639
0.0006880415944975725,5493691.798884639,19.603718338309807,29.701640394745475,16.87385977685298,0.005639941010120603,667.353498542274,34822.87114798444
0.0013286189078077072,5395696.688246416,15.820691409485596,23.59848404196074,13.584142824021658,0.01086514798544954,662.0398773006135,35263.12298157862
0.002007050873108371,5351121.399728758,13.827871093497267,20.990847506595173,11.924729750517992,0.01617222237228503,670.469114146097,35563.34190532839
0.0026752833578714296,5239451.170165189,12.6394546931563,17.952206504531052,10.861021661250316,0.021478725896296267,663.203924050633,36054.48074041783
0.003398096499084623,5189044.328733688,11.726416558167482,16.668887594888094,10.097460790731272,0.026599597778043303,658.7365748381363,35852.397595841394
0.003810469006323815,5477628.723344781,11.06306082643523,17.71611911246968,9.511519812502947,0.030944899152638046,663.7687833252545,34675.58564492609
0.004547369228564155,5414540.219135799,10.505334211738644,15.38981497956633,9.04155892262168,0.037356870853165136,668.26635398667,35394.64613365522
0.005087269628693495,5457807.65339113,10.087420012079708,14.60262844705489,8.652564569705865,0.04148414629366134,664.3371880706026,34886.6307361519
0.0056938625333728225,5538377.347592756,9.67025286635544,14.11039705310412,8.322903344446816,0.047073830833167934,668.2830940026547,34699.338011811546
5.360532464833597e-05,5872886.148179695,44.80957440645028,64.87761445916459,38.631495226822786,0.00044403098532565325,664.4284421314628,32652.159488012938
0.0006539053058427886,5863031.338672997,19.515164024345044,28.124887883856218,16.87385977685298,0.0053755851103208605,664.2112835617991,32585.74004977127
0.0013141566558653342,5585910.407613402,15.716492853094197,24.248780967798538,13.58414282402166,0.010388849902678458,664.4269061496373,33619.720080665735
0.0018908893958080126,5755947.838607323,13.803691061103107,21.04035125665596,11.924729750517992,0.01533586125242585,665.4149132947977,33024.348224639856
0.0025212328512238713,5659218.68208053,12.58770067041039,19.306408172552747,10.861021661250316,0.020141456879617832,669.2379375591296,33466.50155400663
0.0030282621689029935,5831603.596245512,11.716395574048343,16.872037573227782,10.097460790731272,0.024743764263064225,663.1896963493688,32643.846843679235
0.003785496075935025,5602802.093853396,11.034899290167408,16.07983234241701,9.511519812502947,0.030195594163614187,670.4068445614455,33809.33105693707
0.004307319217254365,5790524.416370968,10.480945782982001,15.081554182318518,9.04155892262168,0.03533810866621593,677.1459478423576,33317.15881525889
0.004873304386420051,5821622.705394666,10.017207471277848,14.981305041595396,8.652564569705863,0.040276177550088686,677.057338916027,33244.182502686126
0.005795914710337684,5489986.194917469,9.663525874343408,14.730561782044477,8.322903344446814,0.04612188976181021,663.7248216660621,34281.62126284869
0.0001398849104281565,1718378.4037520895,47.606456018607545,67.68548571413815,38.63149522682279,0.0013862468805682824,827.7341040462428,136556.4881041567
0.0016954043361459047,1689335.6410697133,20.885239916465853,29.711577459424806,16.87385977685298,0.01710936063963806,827.685938265556,140030.23898054622
0.002948246030977026,1893937.8379471342,16.68825403968178,24.232332657388977,13.58414282402166,0.03242621784927324,848.1334527541424,131482.26918509908
