maxD_in,tOff_in,sdD_in,constant_in
21,7000,10.75,0.005
21,7000,10.75,0.005555555555555556
21,7000,10.75,0.006111111111111111
21,7000,10.75,0.006666666666666666
21,7000,10.75,0.007222222222222222
21,7000,10.75,0.0077777777777777776
21,7000,10.75,0.008333333333333333
21,7000,10.75,0.008888888888888889
21,7000,10.75,0.009444444444444445
21,7000,10.75,0.01
21,7000,20.5,0.005
21,7000,20.5,0.005555555555555556
21,7000,20.5,0.006111111111111111
21,7000,20.5,0.006666666666666666
21,7000,20.5,0.007222222222222222
21,7000,20.5,0.0077777777777777776
21,7000,20.5,0.008333333333333333
21,7000,20.5,0.008888888888888889
21,7000,20.5,0.009444444444444445
21,7000,20.5,0.01
21,7000,30.25,0.005
21,7000,30.25,0.005555555555555556
21,7000,30.25,0.006111111111111111
21,7000,30.25,0.006666666666666666
21,7000,30.25,0.007222222222222222
21,7000,30.25,0.0077777777777777776
21,7000,30.25,0.008333333333333333
21,7000,30.25,0.008888888888888889
21,7000,30.25,0.009444444444444445
21,7000,30.25,0.01
21,7000,40.0,0.005
21,7000,40.0,0.005555555555555556
21,7000,40.0,0.006111111111111111
21,7000,40.0,0.006666666666666666
21,7000,40.0,0.007222222222222222
21,7000,40.0,0.0077777777777777776
21,7000,40.0,0.008333333333333333
21,7000,40.0,0.008888888888888889
21,7000,40.0,0.009444444444444445
21,7000,40.0,0.01
21,8000,1.0,0.005
21,8000,1.0,0.005555555555555556
21,8000,1.0,0.006111111111111111
21,8000,1.0,0.006666666666666666
21,8000,1.0,0.007222222222222222
21,8000,1.0,0.0077777777777777776
21,8000,1.0,0.008333333333333333
21,8000,1.0,0.008888888888888889
21,8000,1.0,0.009444444444444445
21,8000,1.0,0.01
21,8000,10.75,0.005
21,8000,10.75,0.005555555555555556
21,8000,10.75,0.006111111111111111
21,8000,10.75,0.006666666666666666
21,8000,10.75,0.007222222222222222
21,8000,10.75,0.0077777777777777776
21,8000,10.75,0.008333333333333333
21,8000,10.75,0.008888888888888889
21,8000,10.75,0.009444444444444445
21,8000,10.75,0.01
21,8000,20.5,0.005
21,8000,20.5,0.005555555555555556
21,8000,20.5,0.006111111111111111
21,8000,20.5,0.006666666666666666
21,8000,20.5,0.007222222222222222
21,8000,20.5,0.0077777777777777776
21,8000,20.5,0.008333333333333333
21,8000,20.5,0.008888888888888889
21,8000,20.5,0.009444444444444445
21,8000,20.5,0.01
21,8000,30.25,0.005
21,8000,30.25,0.005555555555555556
21,8000,30.25,0.006111111111111111
21,8000,30.25,0.006666666666666666
21,8000,30.25,0.007222222222222222
21,8000,30.25,0.0077777777777777776
21,8000,30.25,0.008333333333333333
21,8000,30.25,0.008888888888888889
21,8000,30.25,0.009444444444444445
21,8000,30.25,0.01
21,8000,40.0,0.005
21,8000,40.0,0.005555555555555556
21,8000,40.0,0.006111111111111111
21,8000,40.0,0.006666666666666666
21,8000,40.0,0.007222222222222222
21,8000,40.0,0.0077777777777777776
21,8000,40.0,0.008333333333333333
21,8000,40.0,0.008888888888888889
21,8000,40.0,0.009444444444444445
21,8000,40.0,0.01
21,9000,1.0,0.005
21,9000,1.0,0.005555555555555556
21,9000,1.0,0.006111111111111111
21,9000,1.0,0.006666666666666666
21,9000,1.0,0.007222222222222222
21,9000,1.0,0.0077777777777777776
21,9000,1.0,0.008333333333333333
21,9000,1.0,0.008888888888888889
21,9000,1.0,0.009444444444444445
21,9000,1.0,0.01
21,9000,10.75,0.005
21,9000,10.75,0.005555555555555556
21,9000,10.75,0.006111111111111111
21,9000,10.75,0.006666666666666666
21,9000,10.75,0.007222222222222222
21,9000,10.75,0.0077777777777777776
21,9000,10.75,0.008333333333333333
21,9000,10.75,0.008888888888888889
21,9000,10.75,0.009444444444444445
21,9000,10.75,0.01
21,9000,20.5,0.005
21,9000,20.5,0.005555555555555556
21,9000,20.5,0.006111111111111111
21,9000,20.5,0.006666666666666666
21,9000,20.5,0.007222222222222222
21,9000,20.5,0.0077777777777777776
21,9000,20.5,0.008333333333333333
21,9000,20.5,0.008888888888888889
21,9000,20.5,0.009444444444444445
21,9000,20.5,0.01
21,9000,30.25,0.005
21,9000,30.25,0.005555555555555556
21,9000,30.25,0.006111111111111111
21,9000,30.25,0.006666666666666666
21,9000,30.25,0.007222222222222222
21,9000,30.25,0.0077777777777777776
21,9000,30.25,0.008333333333333333
21,9000,30.25,0.008888888888888889
21,9000,30.25,0.009444444444444445
21,9000,30.25,0.01
21,9000,40.0,0.005
21,9000,40.0,0.005555555555555556
21,9000,40.0,0.006111111111111111
21,9000,40.0,0.006666666666666666
21,9000,40.0,0.007222222222222222
21,9000,40.0,0.0077777777777777776
21,9000,40.0,0.008333333333333333
21,9000,40.0,0.008888888888888889
21,9000,40.0,0.009444444444444445
21,9000,40.0,0.01
21,10000,1.0,0.005
21,10000,1.0,0.005555555555555556
21,10000,1.0,0.006111111111111111
21,10000,1.0,0.006666666666666666
21,10000,1.0,0.007222222222222222
21,10000,1.0,0.0077777777777777776
21,10000,1.0,0.008333333333333333
21,10000,1.0,0.008888888888888889
21,10000,1.0,0.009444444444444445
21,10000,1.0,0.01
21,10000,10.75,0.005
21,10000,10.75,0.005555555555555556
21,10000,10.75,0.006111111111111111
21,10000,10.75,0.006666666666666666
21,10000,10.75,0.007222222222222222
21,10000,10.75,0.0077777777777777776
21,10000,10.75,0.008333333333333333
21,10000,10.75,0.008888888888888889
21,10000,10.75,0.009444444444444445
21,10000,10.75,0.01
21,10000,20.5,0.005
21,10000,20.5,0.005555555555555556
21,10000,20.5,0.006111111111111111
21,10000,20.5,0.006666666666666666
21,10000,20.5,0.007222222222222222
21,10000,20.5,0.0077777777777777776
21,10000,20.5,0.008333333333333333
21,10000,20.5,0.008888888888888889
21,10000,20.5,0.009444444444444445
21,10000,20.5,0.01
21,10000,30.25,0.005
21,10000,30.25,0.005555555555555556
21,10000,30.25,0.006111111111111111
21,10000,30.25,0.006666666666666666
21,10000,30.25,0.007222222222222222
21,10000,30.25,0.0077777777777777776
21,10000,30.25,0.008333333333333333
21,10000,30.25,0.008888888888888889
21,10000,30.25,0.009444444444444445
21,10000,30.25,0.01
21,10000,40.0,0.005
21,10000,40.0,0.005555555555555556
21,10000,40.0,0.006111111111111111
21,10000,40.0,0.006666666666666666
21,10000,40.0,0.007222222222222222
21,10000,40.0,0.0077777777777777776
21,10000,40.0,0.008333333333333333
21,10000,40.0,0.008888888888888889
21,10000,40.0,0.009444444444444445
21,10000,40.0,0.01
46,1000,1.0,0.005
46,1000,1.0,0.005555555555555556
46,1000,1.0,0.006111111111111111
46,1000,1.0,0.006666666666666666
46,1000,1.0,0.007222222222222222
46,1000,1.0,0.0077777777777777776
46,1000,1.0,0.008333333333333333
46,1000,1.0,0.008888888888888889
46,1000,1.0,0.009444444444444445
46,1000,1.0,0.01
46,1000,10.75,0.005
46,1000,10.75,0.005555555555555556
46,1000,10.75,0.006111111111111111
46,1000,10.75,0.006666666666666666
46,1000,10.75,0.007222222222222222
46,1000,10.75,0.0077777777777777776
46,1000,10.75,0.008333333333333333
46,1000,10.75,0.008888888888888889
46,1000,10.75,0.009444444444444445
46,1000,10.75,0.01
46,1000,20.5,0.005
46,1000,20.5,0.005555555555555556
46,1000,20.5,0.006111111111111111
46,1000,20.5,0.006666666666666666
46,1000,20.5,0.007222222222222222
46,1000,20.5,0.0077777777777777776
46,1000,20.5,0.008333333333333333
46,1000,20.5,0.008888888888888889
46,1000,20.5,0.009444444444444445
46,1000,20.5,0.01
46,1000,30.25,0.005
46,1000,30.25,0.005555555555555556
46,1000,30.25,0.006111111111111111
46,1000,30.25,0.006666666666666666
46,1000,30.25,0.007222222222222222
46,1000,30.25,0.0077777777777777776
46,1000,30.25,0.008333333333333333
46,1000,30.25,0.008888888888888889
46,1000,30.25,0.009444444444444445
46,1000,30.25,0.01
46,1000,40.0,0.005
46,1000,40.0,0.005555555555555556
46,1000,40.0,0.006111111111111111
46,1000,40.0,0.006666666666666666
46,1000,40.0,0.007222222222222222
46,1000,40.0,0.0077777777777777776
46,1000,40.0,0.008333333333333333
46,1000,40.0,0.008888888888888889
46,1000,40.0,0.009444444444444445
46,1000,40.0,0.01
46,2000,1.0,0.005
46,2000,1.0,0.005555555555555556
46,2000,1.0,0.006111111111111111
46,2000,1.0,0.006666666666666666
46,2000,1.0,0.007222222222222222
46,2000,1.0,0.0077777777777777776
46,2000,1.0,0.008333333333333333
46,2000,1.0,0.008888888888888889
46,2000,1.0,0.009444444444444445
46,2000,1.0,0.01
46,2000,10.75,0.005
46,2000,10.75,0.005555555555555556
46,2000,10.75,0.006111111111111111
46,2000,10.75,0.006666666666666666
46,2000,10.75,0.007222222222222222
46,2000,10.75,0.0077777777777777776
46,2000,10.75,0.008333333333333333
46,2000,10.75,0.008888888888888889
46,2000,10.75,0.009444444444444445
46,2000,10.75,0.01
46,2000,20.5,0.005
46,2000,20.5,0.005555555555555556
46,2000,20.5,0.006111111111111111
46,2000,20.5,0.006666666666666666
46,2000,20.5,0.007222222222222222
46,2000,20.5,0.0077777777777777776
46,2000,20.5,0.008333333333333333
46,2000,20.5,0.008888888888888889
46,2000,20.5,0.009444444444444445
46,2000,20.5,0.01
46,2000,30.25,0.005
46,2000,30.25,0.005555555555555556
46,2000,30.25,0.006111111111111111
46,2000,30.25,0.006666666666666666
46,2000,30.25,0.007222222222222222
46,2000,30.25,0.0077777777777777776
46,2000,30.25,0.008333333333333333
46,2000,30.25,0.008888888888888889
46,2000,30.25,0.009444444444444445
46,2000,30.25,0.01
46,2000,40.0,0.005
46,2000,40.0,0.005555555555555556
46,2000,40.0,0.006111111111111111
46,2000,40.0,0.006666666666666666
46,2000,40.0,0.007222222222222222
46,2000,40.0,0.0077777777777777776
46,2000,40.0,0.008333333333333333
46,2000,40.0,0.008888888888888889
46,2000,40.0,0.009444444444444445
46,2000,40.0,0.01
46,3000,1.0,0.005
46,3000,1.0,0.005555555555555556
46,3000,1.0,0.006111111111111111
46,3000,1.0,0.006666666666666666
46,3000,1.0,0.007222222222222222
46,3000,1.0,0.0077777777777777776
46,3000,1.0,0.008333333333333333
46,3000,1.0,0.008888888888888889
46,3000,1.0,0.009444444444444445
46,3000,1.0,0.01
46,3000,10.75,0.005
46,3000,10.75,0.005555555555555556
46,3000,10.75,0.006111111111111111
46,3000,10.75,0.006666666666666666
46,3000,10.75,0.007222222222222222
46,3000,10.75,0.0077777777777777776
46,3000,10.75,0.008333333333333333
46,3000,10.75,0.008888888888888889
46,3000,10.75,0.009444444444444445
46,3000,10.75,0.01
46,3000,20.5,0.005
46,3000,20.5,0.005555555555555556
46,3000,20.5,0.006111111111111111
46,3000,20.5,0.006666666666666666
46,3000,20.5,0.007222222222222222
46,3000,20.5,0.0077777777777777776
46,3000,20.5,0.008333333333333333
46,3000,20.5,0.008888888888888889
46,3000,20.5,0.009444444444444445
46,3000,20.5,0.01
46,3000,30.25,0.005
46,3000,30.25,0.005555555555555556
46,3000,30.25,0.006111111111111111
46,3000,30.25,0.006666666666666666
46,3000,30.25,0.007222222222222222
46,3000,30.25,0.0077777777777777776
46,3000,30.25,0.008333333333333333
46,3000,30.25,0.008888888888888889
46,3000,30.25,0.009444444444444445
46,3000,30.25,0.01
46,3000,40.0,0.005
46,3000,40.0,0.005555555555555556
46,3000,40.0,0.006111111111111111
46,3000,40.0,0.006666666666666666
46,3000,40.0,0.007222222222222222
46,3000,40.0,0.0077777777777777776
46,3000,40.0,0.008333333333333333
46,3000,40.0,0.008888888888888889
46,3000,40.0,0.009444444444444445
46,3000,40.0,0.01
46,4000,1.0,0.005
46,4000,1.0,0.005555555555555556
46,4000,1.0,0.006111111111111111
46,4000,1.0,0.006666666666666666
46,4000,1.0,0.007222222222222222
46,4000,1.0,0.0077777777777777776
46,4000,1.0,0.008333333333333333
46,4000,1.0,0.008888888888888889
46,4000,1.0,0.009444444444444445
46,4000,1.0,0.01
46,4000,10.75,0.005
46,4000,10.75,0.005555555555555556
46,4000,10.75,0.006111111111111111
46,4000,10.75,0.006666666666666666
46,4000,10.75,0.007222222222222222
46,4000,10.75,0.0077777777777777776
46,4000,10.75,0.008333333333333333
46,4000,10.75,0.008888888888888889
46,4000,10.75,0.009444444444444445
46,4000,10.75,0.01
46,4000,20.5,0.005
46,4000,20.5,0.005555555555555556
46,4000,20.5,0.006111111111111111
46,4000,20.5,0.006666666666666666
46,4000,20.5,0.007222222222222222
46,4000,20.5,0.0077777777777777776
46,4000,20.5,0.008333333333333333
46,4000,20.5,0.008888888888888889
46,4000,20.5,0.009444444444444445
46,4000,20.5,0.01
46,4000,30.25,0.005
46,4000,30.25,0.005555555555555556
46,4000,30.25,0.006111111111111111
46,4000,30.25,0.006666666666666666
46,4000,30.25,0.007222222222222222
46,4000,30.25,0.0077777777777777776
46,4000,30.25,0.008333333333333333
46,4000,30.25,0.008888888888888889
46,4000,30.25,0.009444444444444445
46,4000,30.25,0.01
46,4000,40.0,0.005
46,4000,40.0,0.005555555555555556
46,4000,40.0,0.006111111111111111
46,4000,40.0,0.006666666666666666
46,4000,40.0,0.007222222222222222
46,4000,40.0,0.0077777777777777776
46,4000,40.0,0.008333333333333333
46,4000,40.0,0.008888888888888889
46,4000,40.0,0.009444444444444445
46,4000,40.0,0.01
46,5000,1.0,0.005
46,5000,1.0,0.005555555555555556
46,5000,1.0,0.006111111111111111
46,5000,1.0,0.006666666666666666
46,5000,1.0,0.007222222222222222
46,5000,1.0,0.0077777777777777776
46,5000,1.0,0.008333333333333333
46,5000,1.0,0.008888888888888889
46,5000,1.0,0.009444444444444445
46,5000,1.0,0.01
46,5000,10.75,0.005
46,5000,10.75,0.005555555555555556
46,5000,10.75,0.006111111111111111
46,5000,10.75,0.006666666666666666
46,5000,10.75,0.007222222222222222
46,5000,10.75,0.0077777777777777776
46,5000,10.75,0.008333333333333333
46,5000,10.75,0.008888888888888889
46,5000,10.75,0.009444444444444445
46,5000,10.75,0.01
46,5000,20.5,0.005
46,5000,20.5,0.005555555555555556
46,5000,20.5,0.006111111111111111
46,5000,20.5,0.006666666666666666
46,5000,20.5,0.007222222222222222
46,5000,20.5,0.0077777777777777776
46,5000,20.5,0.008333333333333333
46,5000,20.5,0.008888888888888889
46,5000,20.5,0.009444444444444445
46,5000,20.5,0.01
46,5000,30.25,0.005
46,5000,30.25,0.005555555555555556
46,5000,30.25,0.006111111111111111
46,5000,30.25,0.006666666666666666
46,5000,30.25,0.007222222222222222
46,5000,30.25,0.0077777777777777776
46,5000,30.25,0.008333333333333333
46,5000,30.25,0.008888888888888889
46,5000,30.25,0.009444444444444445
46,5000,30.25,0.01
46,5000,40.0,0.005
46,5000,40.0,0.005555555555555556
46,5000,40.0,0.006111111111111111
46,5000,40.0,0.006666666666666666
46,5000,40.0,0.007222222222222222
46,5000,40.0,0.0077777777777777776
46,5000,40.0,0.008333333333333333
46,5000,40.0,0.008888888888888889
46,5000,40.0,0.009444444444444445
46,5000,40.0,0.01
46,6000,1.0,0.005
46,6000,1.0,0.005555555555555556
46,6000,1.0,0.006111111111111111
46,6000,1.0,0.006666666666666666
46,6000,1.0,0.007222222222222222
46,6000,1.0,0.0077777777777777776
46,6000,1.0,0.008333333333333333
46,6000,1.0,0.008888888888888889
46,6000,1.0,0.009444444444444445
46,6000,1.0,0.01
46,6000,10.75,0.005
46,6000,10.75,0.005555555555555556
46,6000,10.75,0.006111111111111111
46,6000,10.75,0.006666666666666666
46,6000,10.75,0.007222222222222222
46,6000,10.75,0.0077777777777777776
46,6000,10.75,0.008333333333333333
46,6000,10.75,0.008888888888888889
46,6000,10.75,0.009444444444444445
46,6000,10.75,0.01
46,6000,20.5,0.005
46,6000,20.5,0.005555555555555556
46,6000,20.5,0.006111111111111111
46,6000,20.5,0.006666666666666666
46,6000,20.5,0.007222222222222222
46,6000,20.5,0.0077777777777777776
46,6000,20.5,0.008333333333333333
46,6000,20.5,0.008888888888888889
46,6000,20.5,0.009444444444444445
46,6000,20.5,0.01
46,6000,30.25,0.005
46,6000,30.25,0.005555555555555556
46,6000,30.25,0.006111111111111111
46,6000,30.25,0.006666666666666666
46,6000,30.25,0.007222222222222222
46,6000,30.25,0.0077777777777777776
46,6000,30.25,0.008333333333333333
46,6000,30.25,0.008888888888888889
46,6000,30.25,0.009444444444444445
46,6000,30.25,0.01
46,6000,40.0,0.005
46,6000,40.0,0.005555555555555556
46,6000,40.0,0.006111111111111111
46,6000,40.0,0.006666666666666666
46,6000,40.0,0.007222222222222222
46,6000,40.0,0.0077777777777777776
46,6000,40.0,0.008333333333333333
46,6000,40.0,0.008888888888888889
46,6000,40.0,0.009444444444444445
46,6000,40.0,0.01
46,7000,1.0,0.005
46,7000,1.0,0.005555555555555556
46,7000,1.0,0.006111111111111111
46,7000,1.0,0.006666666666666666
46,7000,1.0,0.007222222222222222
46,7000,1.0,0.0077777777777777776
46,7000,1.0,0.008333333333333333
46,7000,1.0,0.008888888888888889
46,7000,1.0,0.009444444444444445
46,7000,1.0,0.01
46,7000,10.75,0.005
46,7000,10.75,0.005555555555555556
46,7000,10.75,0.006111111111111111
46,7000,10.75,0.006666666666666666
46,7000,10.75,0.007222222222222222
46,7000,10.75,0.0077777777777777776
46,7000,10.75,0.008333333333333333
46,7000,10.75,0.008888888888888889
46,7000,10.75,0.009444444444444445
46,7000,10.75,0.01
46,7000,20.5,0.005
46,7000,20.5,0.005555555555555556
46,7000,20.5,0.006111111111111111
46,7000,20.5,0.006666666666666666
46,7000,20.5,0.007222222222222222
46,7000,20.5,0.0077777777777777776
46,7000,20.5,0.008333333333333333
46,7000,20.5,0.008888888888888889
46,7000,20.5,0.009444444444444445
46,7000,20.5,0.01
46,7000,30.25,0.005
46,7000,30.25,0.005555555555555556
46,7000,30.25,0.006111111111111111
46,7000,30.25,0.006666666666666666
46,7000,30.25,0.007222222222222222
46,7000,30.25,0.0077777777777777776
46,7000,30.25,0.008333333333333333
46,7000,30.25,0.008888888888888889
46,7000,30.25,0.009444444444444445
46,7000,30.25,0.01
46,7000,40.0,0.005
46,7000,40.0,0.005555555555555556
46,7000,40.0,0.006111111111111111
46,7000,40.0,0.006666666666666666
46,7000,40.0,0.007222222222222222
46,7000,40.0,0.0077777777777777776
46,7000,40.0,0.008333333333333333
46,7000,40.0,0.008888888888888889
46,7000,40.0,0.009444444444444445
46,7000,40.0,0.01
46,8000,1.0,0.005
46,8000,1.0,0.005555555555555556
46,8000,1.0,0.006111111111111111
46,8000,1.0,0.006666666666666666
46,8000,1.0,0.007222222222222222
46,8000,1.0,0.0077777777777777776
46,8000,1.0,0.008333333333333333
46,8000,1.0,0.008888888888888889
46,8000,1.0,0.009444444444444445
46,8000,1.0,0.01
46,8000,10.75,0.005
46,8000,10.75,0.005555555555555556
46,8000,10.75,0.006111111111111111
46,8000,10.75,0.006666666666666666
46,8000,10.75,0.007222222222222222
46,8000,10.75,0.0077777777777777776
46,8000,10.75,0.008333333333333333
46,8000,10.75,0.008888888888888889
46,8000,10.75,0.009444444444444445
46,8000,10.75,0.01
46,8000,20.5,0.005
46,8000,20.5,0.005555555555555556
46,8000,20.5,0.006111111111111111
46,8000,20.5,0.006666666666666666
46,8000,20.5,0.007222222222222222
46,8000,20.5,0.0077777777777777776
46,8000,20.5,0.008333333333333333
46,8000,20.5,0.008888888888888889
46,8000,20.5,0.009444444444444445
46,8000,20.5,0.01
46,8000,30.25,0.005
46,8000,30.25,0.005555555555555556
46,8000,30.25,0.006111111111111111
46,8000,30.25,0.006666666666666666
46,8000,30.25,0.007222222222222222
46,8000,30.25,0.0077777777777777776
46,8000,30.25,0.008333333333333333
46,8000,30.25,0.008888888888888889
46,8000,30.25,0.009444444444444445
46,8000,30.25,0.01
46,8000,40.0,0.005
46,8000,40.0,0.005555555555555556
46,8000,40.0,0.006111111111111111
46,8000,40.0,0.006666666666666666
46,8000,40.0,0.007222222222222222
46,8000,40.0,0.0077777777777777776
46,8000,40.0,0.008333333333333333
46,8000,40.0,0.008888888888888889
46,8000,40.0,0.009444444444444445
46,8000,40.0,0.01
46,9000,1.0,0.005
46,9000,1.0,0.005555555555555556
46,9000,1.0,0.006111111111111111
46,9000,1.0,0.006666666666666666
46,9000,1.0,0.007222222222222222
46,9000,1.0,0.0077777777777777776
46,9000,1.0,0.008333333333333333
46,9000,1.0,0.008888888888888889
46,9000,1.0,0.009444444444444445
46,9000,1.0,0.01
46,9000,10.75,0.005
46,9000,10.75,0.005555555555555556
46,9000,10.75,0.006111111111111111
46,9000,10.75,0.006666666666666666
46,9000,10.75,0.007222222222222222
46,9000,10.75,0.0077777777777777776
46,9000,10.75,0.008333333333333333
46,9000,10.75,0.008888888888888889
46,9000,10.75,0.009444444444444445
46,9000,10.75,0.01
46,9000,20.5,0.005
46,9000,20.5,0.005555555555555556
46,9000,20.5,0.006111111111111111
46,9000,20.5,0.006666666666666666
46,9000,20.5,0.007222222222222222
46,9000,20.5,0.0077777777777777776
46,9000,20.5,0.008333333333333333
46,9000,20.5,0.008888888888888889
46,9000,20.5,0.009444444444444445
46,9000,20.5,0.01
46,9000,30.25,0.005
46,9000,30.25,0.005555555555555556
46,9000,30.25,0.006111111111111111
46,9000,30.25,0.006666666666666666
46,9000,30.25,0.007222222222222222
46,9000,30.25,0.0077777777777777776
46,9000,30.25,0.008333333333333333
46,9000,30.25,0.008888888888888889
46,9000,30.25,0.009444444444444445
46,9000,30.25,0.01
46,9000,40.0,0.005
46,9000,40.0,0.005555555555555556
46,9000,40.0,0.006111111111111111
46,9000,40.0,0.006666666666666666
46,9000,40.0,0.007222222222222222
46,9000,40.0,0.0077777777777777776
46,9000,40.0,0.008333333333333333
46,9000,40.0,0.008888888888888889
46,9000,40.0,0.009444444444444445
46,9000,40.0,0.01
46,10000,1.0,0.005
46,10000,1.0,0.005555555555555556
46,10000,1.0,0.006111111111111111
46,10000,1.0,0.006666666666666666
46,10000,1.0,0.007222222222222222
46,10000,1.0,0.0077777777777777776
46,10000,1.0,0.008333333333333333
46,10000,1.0,0.008888888888888889
46,10000,1.0,0.009444444444444445
46,10000,1.0,0.01
46,10000,10.75,0.005
46,10000,10.75,0.005555555555555556
46,10000,10.75,0.006111111111111111
46,10000,10.75,0.006666666666666666
46,10000,10.75,0.007222222222222222
46,10000,10.75,0.0077777777777777776
46,10000,10.75,0.008333333333333333
46,10000,10.75,0.008888888888888889
46,10000,10.75,0.009444444444444445
46,10000,10.75,0.01
46,10000,20.5,0.005
46,10000,20.5,0.005555555555555556
46,10000,20.5,0.006111111111111111
46,10000,20.5,0.006666666666666666
46,10000,20.5,0.007222222222222222
46,10000,20.5,0.0077777777777777776
46,10000,20.5,0.008333333333333333
46,10000,20.5,0.008888888888888889
46,10000,20.5,0.009444444444444445
46,10000,20.5,0.01
46,10000,30.25,0.005
46,10000,30.25,0.005555555555555556
46,10000,30.25,0.006111111111111111
46,10000,30.25,0.006666666666666666
46,10000,30.25,0.007222222222222222
46,10000,30.25,0.0077777777777777776
46,10000,30.25,0.008333333333333333
46,10000,30.25,0.008888888888888889
46,10000,30.25,0.009444444444444445
46,10000,30.25,0.01
46,10000,40.0,0.005
46,10000,40.0,0.005555555555555556
46,10000,40.0,0.006111111111111111
46,10000,40.0,0.006666666666666666
46,10000,40.0,0.007222222222222222
46,10000,40.0,0.0077777777777777776
46,10000,40.0,0.008333333333333333
46,10000,40.0,0.008888888888888889
46,10000,40.0,0.009444444444444445
46,10000,40.0,0.01
100,1000,1.0,0.005
100,1000,1.0,0.005555555555555556
100,1000,1.0,0.006111111111111111
100,1000,1.0,0.006666666666666666
100,1000,1.0,0.007222222222222222
100,1000,1.0,0.0077777777777777776
100,1000,1.0,0.008333333333333333
100,1000,1.0,0.008888888888888889
100,1000,1.0,0.009444444444444445
100,1000,1.0,0.01
100,1000,10.75,0.005
100,1000,10.75,0.005555555555555556
100,1000,10.75,0.006111111111111111
100,1000,10.75,0.006666666666666666
100,1000,10.75,0.007222222222222222
100,1000,10.75,0.0077777777777777776
100,1000,10.75,0.008333333333333333
100,1000,10.75,0.008888888888888889
100,1000,10.75,0.009444444444444445
100,1000,10.75,0.01
100,1000,20.5,0.005
100,1000,20.5,0.005555555555555556
100,1000,20.5,0.006111111111111111
100,1000,20.5,0.006666666666666666
100,1000,20.5,0.007222222222222222
100,1000,20.5,0.0077777777777777776
100,1000,20.5,0.008333333333333333
100,1000,20.5,0.008888888888888889
100,1000,20.5,0.009444444444444445
100,1000,20.5,0.01
100,1000,30.25,0.005
100,1000,30.25,0.005555555555555556
100,1000,30.25,0.006111111111111111
100,1000,30.25,0.006666666666666666
100,1000,30.25,0.007222222222222222
100,1000,30.25,0.0077777777777777776
100,1000,30.25,0.008333333333333333
100,1000,30.25,0.008888888888888889
100,1000,30.25,0.009444444444444445
100,1000,30.25,0.01
100,1000,40.0,0.005
100,1000,40.0,0.005555555555555556
100,1000,40.0,0.006111111111111111
100,1000,40.0,0.006666666666666666
100,1000,40.0,0.007222222222222222
100,1000,40.0,0.0077777777777777776
100,1000,40.0,0.008333333333333333
100,1000,40.0,0.008888888888888889
100,1000,40.0,0.009444444444444445
100,1000,40.0,0.01
100,2000,1.0,0.005
100,2000,1.0,0.005555555555555556
100,2000,1.0,0.006111111111111111
100,2000,1.0,0.006666666666666666
100,2000,1.0,0.007222222222222222
100,2000,1.0,0.0077777777777777776
100,2000,1.0,0.008333333333333333
100,2000,1.0,0.008888888888888889
100,2000,1.0,0.009444444444444445
100,2000,1.0,0.01
100,2000,10.75,0.005
100,2000,10.75,0.005555555555555556
100,2000,10.75,0.006111111111111111
100,2000,10.75,0.006666666666666666
100,2000,10.75,0.007222222222222222
100,2000,10.75,0.0077777777777777776
100,2000,10.75,0.008333333333333333
100,2000,10.75,0.008888888888888889
100,2000,10.75,0.009444444444444445
100,2000,10.75,0.01
100,2000,20.5,0.005
100,2000,20.5,0.005555555555555556
100,2000,20.5,0.006111111111111111
100,2000,20.5,0.006666666666666666
100,2000,20.5,0.007222222222222222
100,2000,20.5,0.0077777777777777776
100,2000,20.5,0.008333333333333333
100,2000,20.5,0.008888888888888889
100,2000,20.5,0.009444444444444445
100,2000,20.5,0.01
100,2000,30.25,0.005
100,2000,30.25,0.005555555555555556
100,2000,30.25,0.006111111111111111
100,2000,30.25,0.006666666666666666
100,2000,30.25,0.007222222222222222
100,2000,30.25,0.0077777777777777776
100,2000,30.25,0.008333333333333333
100,2000,30.25,0.008888888888888889
100,2000,30.25,0.009444444444444445
100,2000,30.25,0.01
100,2000,40.0,0.005
100,2000,40.0,0.005555555555555556
100,2000,40.0,0.006111111111111111
100,2000,40.0,0.006666666666666666
100,2000,40.0,0.007222222222222222
100,2000,40.0,0.0077777777777777776
100,2000,40.0,0.008333333333333333
100,2000,40.0,0.008888888888888889
100,2000,40.0,0.009444444444444445
100,2000,40.0,0.01
100,3000,1.0,0.005
100,3000,1.0,0.005555555555555556
100,3000,1.0,0.006111111111111111
100,3000,1.0,0.006666666666666666
100,3000,1.0,0.007222222222222222
100,3000,1.0,0.0077777777777777776
100,3000,1.0,0.008333333333333333
100,3000,1.0,0.008888888888888889
100,3000,1.0,0.009444444444444445
100,3000,1.0,0.01
100,3000,10.75,0.005
100,3000,10.75,0.005555555555555556
100,3000,10.75,0.006111111111111111
100,3000,10.75,0.006666666666666666
100,3000,10.75,0.007222222222222222
100,3000,10.75,0.0077777777777777776
100,3000,10.75,0.008333333333333333
100,3000,10.75,0.008888888888888889
100,3000,10.75,0.009444444444444445
100,3000,10.75,0.01
100,3000,20.5,0.005
100,3000,20.5,0.005555555555555556
100,3000,20.5,0.006111111111111111
100,3000,20.5,0.006666666666666666
100,3000,20.5,0.007222222222222222
100,3000,20.5,0.0077777777777777776
100,3000,20.5,0.008333333333333333
